likesCount;publishedAtDate;stars;text;title
0;2022-09-08T22:52:34.211Z;5;;FERHAT D?NER
9;2022-09-08T16:33:41.941Z;1;Der D?ner wurde allgemein sehr gehyped, darum wurde er probiert. Ich war noch nie derma?en entt?uscht von einem D?ner, wenn man ihn ?berhaupt so nennen kann. Das Brot ist eine Semmel, kein Fladenbrot, wie man typischen D?ner kennt. Das Fleisch sah zwar gut aus, hatte aber keinen Geschmack und viele Knorpelst?cke. Trifft leider absolut nicht meinen Geschmack, schade.;FERHAT D?NER
8;2022-09-08T16:22:31.036Z;1;Das ist kein D?ner, sondern ein Sandwich mit D?nerbelag?geschmacklich war es auch kein Rei?er!!;FERHAT D?NER
0;2022-09-08T15:20:08.277Z;5;;FERHAT D?NER
0;2022-09-08T13:36:37.802Z;5;The best d?ner i've ever had! I definitly recommand this place. It's delisious! They make the bread themselves. I'm from Belgium. Mmmmm ?? 10/10;FERHAT D?NER
0;2022-09-08T10:11:57.261Z;5;Sehr gut;FERHAT D?NER
0;2022-09-08T04:36:51.571Z;5;Dlouh? fronty ale stoj? za to si po?kat proto?e to byl nejlep?? kebab v ?ivot?. ?pln? jin? ze v cele ?R. Prost? bomba ??;FERHAT D?NER
0;2022-09-07T21:52:26.145Z;5;Der beste D?ner in Wien, hab nirgends einen besseren gegessen als beim ferhart ??????;FERHAT D?NER
0;2022-09-07T17:09:43.044Z;3;;FERHAT D?NER
3;2022-09-07T12:49:41.704Z;1;eine frechheit hab noch nie sowas schlechtes gegessen;FERHAT D?NER
0;2022-09-07T07:37:16.818Z;5;;FERHAT D?NER
0;2022-09-06T17:59:57.886Z;1;;FERHAT D?NER
2;2022-09-06T12:03:06.641Z;4;Eines Vorweg: die Qualit?t des Essens ist unbestritten sehr hoch, h?her als wohl bei fast allen anderen D?nerl?den in Wien.;
;;;;
;;;;
;;;;
3;2022-09-06T11:33:53.336Z;1;Schmeckt nach nichts und Fleisch sehr trocken. Verstehe den Hype ?berhaupt nicht.;FERHAT D?NER
0;2022-09-06T11:28:15.863Z;5;Top D?ner mit unglaublich leckerem Fleisch.;FERHAT D?NER
0;2022-09-06T10:21:17.060Z;5;Top;FERHAT D?NER
1;2022-09-06T07:10:46.290Z;4;Es ist mal ein etwas anderer D?ner den man hier bekommt! Es wird mit offenen Feuer gekocht und man muss sagen es ist sehr gut! Nachteil ist wenn du ab ca 11:30uhr kommst stehst du im Schnitt 20min an!;FERHAT D?NER
7;2022-09-06T00:13:00.673Z;1;Wollte umbedingt ausprobieren. Montag, 11h, es steht schon eine Schlange. Das Lokal macht erst auf, und erst um 11h werden die riesigen Drehspiese aufgeh?ngt und das Feuer angez?ndet. Wohl gemerkt, das Fleisch ist noch roh! Nach weiteren 45 min. bekommen die ersten Kunden langsam ihre D?ners. (Warum nicht erst um 12h aufsperren, wenn alles schon tats?chlich zum Verkauf bereit ist, ist mir ein R?tsel).;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
3;2022-09-05T20:43:20.464Z;1;Sehr teuer, das brot ist bisschen zu hart. nichts besonderes an den anderen zutaten, das fleisch schmeckt mir auch garnicht, ich gehe lieber berliner d?ner;FERHAT D?NER
2;2022-09-05T19:34:42.188Z;3;Meowdiocrrre~~~ bread was soft which is nice but too little ingredients! Nothing special! Tbh not worth it to wait in long line~~~ you don't have to drive and visit here just bc of kebappp~~~ overrated meowwww~~~;FERHAT D?NER
1;2022-09-05T19:32:04.657Z;3;Not as special as expected, beef is just fine. Liiittle bit better than the average D?nershop, but by far not the best one I?ve tried.;FERHAT D?NER
4;2022-09-05T19:17:13.408Z;1;Hatte nach langer Zeit mich endlich entschlossen den Kebab von Ferhat zu probieren. Kurz gesagt ?berbewertet. Zu teuer, zu lange Wartezeit und am Ende des Tages ein Kebab der nicht wirklich besser ist als ein 3? Kebab. Bleibe bei meinem Stammgesch?ft Alaturka Alterlaa - dort ist der Kebab so wie er sein soll.;FERHAT D?NER
0;2022-09-05T19:03:31.367Z;5;;FERHAT D?NER
2;2022-09-05T18:13:31.781Z;5;????? ??????? ???? ?? ??? ???? ?????? ????? ??????? ??????? ???? ????  ????????? ?????? ????? ??????;FERHAT D?NER
0;2022-09-05T14:12:14.702Z;5;Ein super gem?tlicher D?nerladen,;
;;;;
;;;;
0;2022-09-05T13:39:03.011Z;5;;FERHAT D?NER
2;2022-09-05T13:35:54.935Z;1;Schmeckt nach gar nichts;FERHAT D?NER
0;2022-09-05T12:55:22.535Z;5;;FERHAT D?NER
0;2022-09-05T11:12:28.104Z;5;Nejlep?? kebab kter? jsem kdy m?l. P?ipravte se ale na fakt velk? fronty cca 40-50 min ne? se na v?s dostane. Rozhodn? si stoj? po?kat frontu.;FERHAT D?NER
0;2022-09-05T10:17:12.251Z;5;Dieses D?ner ist einfach der beste.;
;;;;
0;2022-09-04T11:13:36.991Z;5;;FERHAT D?NER
0;2022-09-03T13:48:20.634Z;4;??;FERHAT D?NER
0;2022-09-03T12:08:30.925Z;4;;FERHAT D?NER
0;2022-09-03T11:33:52.059Z;5;Top????;FERHAT D?NER
1;2022-09-03T10:36:26.366Z;3;Viel zu veil Hype ?ber  ferhart d?ner! Seien wie Ehrlich brot hat keinen geschmack fleisch war zu kalt und fade! Ferhart im 2 bezirk warst besser!!!;FERHAT D?NER
0;2022-09-03T04:05:45.458Z;5;;FERHAT D?NER
1;2022-09-02T18:53:17.345Z;4;????? ????? ??????  ????? ????? ???? ????? ????? ?????? ????? ?????? ???? ?? ???????;FERHAT D?NER
0;2022-09-02T17:29:52.108Z;5;Mega, bin begeistert;FERHAT D?NER
0;2022-09-02T13:14:00.803Z;5;;FERHAT D?NER
0;2022-09-02T11:54:22.878Z;5;;FERHAT D?NER
0;2022-09-02T10:23:57.303Z;1;;FERHAT D?NER
1;2022-09-02T10:22:05.935Z;2;By?em tam wczoraj i szczerze nie rozumiem podniecenia. By?a godzina 17 i juz nie by?o tortilli co jest nieprofesjonalne. A sam kebab w bu?ce? Zjadliwy, mi?so jak najbardziej na plus i to jedyny plus. Mikroskopijna ilo?? sosu, przez co ca?y kebab jest po prostu suchy jak wi?r. Dodatkowo obs?uga kt?ra nie potrafi wym?wi? s?owa po angielsku - patrz?c na to ?e to ?najlepszy kebab we Wiedniu? ?enuj?ce. Dodatkowo cena - 8 euro za ?redniego kebaba to 2 razy dro?ej ni? w dowolnej budce gdzie zjemy lepiej.;
;;;;
0;2022-09-02T08:16:33.754Z;5;Anscheinend gibt es bei Youtube eine Debatte dar?ber, ob Ferhats D?ner der beste der Welt ist. Diese Debatte kann ich verstehen...;
;;;;
;;;;
0;2022-09-02T03:20:46.764Z;4;Baba d?ner !;FERHAT D?NER
3;2022-09-01T19:11:53.198Z;1;Nix besonderes man steht umsonst an. Gibt viel bessere D?ner in Wien! Ausserdem wird das Fleisch abgewogen auf das Gramm genau zb. 120g kosten 5.50 180g kosten 8.50 usw?;FERHAT D?NER
0;2022-09-01T17:38:38.697Z;5;;FERHAT D?NER
0;2022-09-01T17:31:44.148Z;5;;FERHAT D?NER
0;2022-09-01T17:16:07.997Z;5;;FERHAT D?NER
0;2022-09-01T14:24:58.902Z;5;kultiger D?nerimbiss.....dadurch ca. 25min. Wartezeit am Freitagabend. Das besondere ist, dass das Fleisch mit Holzkohle gegrillt wird...ganz individueller Geschmack...;FERHAT D?NER
0;2022-09-01T12:13:44.599Z;4;Hatte Abendessen gesucht und bin durch die Schlange vor dem Laden aufmerksam geworden, w?hrend die anderen D?ner drumrum auf Kundschaft warteten.;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-09-01T11:11:06.428Z;3;;FERHAT D?NER
1;2022-09-01T08:23:53.450Z;5;Ganz klare 5 Sterne aufgrund der Fleischqualit?t. Das Brot wird selbstgemacht und der Preis ist meiner Meinung nach gerechtfertigt. Habe davor 4 Sterne gegeben, jedoch gibt es wirklich nichts vergleichbares und habe mich an die Art des Brotes mittlerweile gew?hnt und finde dieses nun besser :) Man muss jedoch beachten dass man manchmal ein wenig l?nger anstehen muss.;FERHAT D?NER
2;2022-08-31T23:17:04.338Z;1;?berteuert. Teilweise wird das Fleisch roh abgeschnitten. Preis ist viel zu hoch!;FERHAT D?NER
0;2022-08-31T21:00:52.021Z;3;In Favoriten leben ??;FERHAT D?NER
2;2022-08-30T20:32:22.651Z;2;Eines vor weg das Fleisch jst wirklich gut, deswegen gebe ich 2 sterne. Wiso der D?ner aber trotzdem eigentlich nur einen Stern verdient hat ist einfach erkl?rt. Er ist nicht richtig geschichtet, also die ersten bissen sind nur Salat und sauce und der rest vom d?ner ist dann quasi nunoch Fleisch ohne Sauce. Und vom brot darf man garnicht anfangen. Es ist zwar ein qualitatives wei?brot w?rde es aber eher bei hochqualitativen Leberk?se erwarten als bei D?ner.;
;;;;
0;2022-08-30T19:38:25.384Z;4;Auch wir sind dem Hype gefolgt und wollten einen Ferhat D?ner probieren! Mittags hatten wir keine lange Wartezeit;
;;;;
;;;;
0;2022-08-30T17:27:26.173Z;4;;FERHAT D?NER
0;2022-08-30T15:11:58.798Z;4;;FERHAT D?NER
1;2022-08-30T14:09:18.096Z;5;Super d?ner kann nicht besser sein.;
;;;;
0;2022-08-30T14:01:57.390Z;3;;FERHAT D?NER
2;2022-08-30T10:26:29.808Z;4;Their meat is mouthwatering. That?s about it.;FERHAT D?NER
1;2022-08-30T00:46:40.535Z;5;Viyana da Et d?nerin adresi, Uzun s?ra beklemek gerek, fakat de?er.;FERHAT D?NER
1;2022-08-29T18:23:59.209Z;2;Zu overhyped, teuer, Fleisch wie Kaugummi. Lange Wartezeiten? es lohnt sich nicht;FERHAT D?NER
0;2022-08-29T10:40:59.648Z;1;;FERHAT D?NER
0;2022-08-29T07:55:07.376Z;5;Best D?ner.;FERHAT D?NER
1;2022-08-29T07:38:46.272Z;3;D?ner soguk , ekmek soguk..fena sayilmaz..denemeye deger;FERHAT D?NER
0;2022-08-29T06:35:33.118Z;5;;FERHAT D?NER
1;2022-08-28T18:09:13.598Z;4;Sind extra nach dem Urlaub hingefahren. War gut und wenn man Zeit hat und in Wien ist einfach probieren;FERHAT D?NER
1;2022-08-28T15:16:43.747Z;5;Ist sehr guad, am Anfang war besser. Aber trotzdem immer noch besser als restliche kebab in wien mashalla;FERHAT D?NER
0;2022-08-28T10:39:13.099Z;5;;FERHAT D?NER
0;2022-08-28T09:47:09.532Z;5;;FERHAT D?NER
1;2022-08-28T03:37:13.732Z;5;Absolutely amazing food! Long que with long wait to order, but worth the wait.;FERHAT D?NER
0;2022-08-27T18:32:57.563Z;1;;FERHAT D?NER
0;2022-08-27T16:41:29.377Z;5;;FERHAT D?NER
1;2022-08-27T15:25:25.215Z;5;Bester Mann bester d?ner;FERHAT D?NER
0;2022-08-27T14:48:52.763Z;5;;FERHAT D?NER
0;2022-08-27T12:37:30.672Z;2;Das Brot sah schon im vornherein unappetitlich und langweilig aus - ne stinknormale Semmel halt, die etwas langezogen ist.;
;;;;
;;;;
;;;;
0;2022-08-27T11:09:53.565Z;3;?berbewertet.;FERHAT D?NER
2;2022-08-27T04:24:08.167Z;3;????????????????????????????? ????????????????????? ?????????????????? ?????????????????? ??????????????????????? 45 ???? ??????????????;
;;;;
0;2022-08-26T15:41:06.401Z;5;Best D?ner in town, all ingridients fresh, Steak meat used for the D?ner and grilled with a grill with woods on open fire?..excellent d?ner amazing test?but a waiting time of appr. 30 min has to be considered;FERHAT D?NER
0;2022-08-26T13:05:20.035Z;5;Wenn die Generation YouTube einen Essenswunsch ?u?ert... Der beste D?ner der Welt, sagt das Netz... Der beste D?ner den ich je gesehen habe! Perfekt!;FERHAT D?NER
1;2022-08-26T13:03:32.209Z;5;Wie zu erwarten gab es eine Schlange, wurde schnell abgearbeitet. War der beste und frischeste D?ner in meinem Leben!;FERHAT D?NER
5;2022-08-26T09:49:01.309Z;4;Sehr guter D?ner, man sieht die D?ner werden selbstgemacht, vom Fleisch ?ber Semmeln. F?r Wiener Verh?ltnisse etwas ?berteuert aber lohnenswert.;
;;;;
0;2022-08-25T23:49:07.955Z;5;;FERHAT D?NER
0;2022-08-25T19:32:54.706Z;3;;FERHAT D?NER
0;2022-08-25T17:21:18.944Z;3;;FERHAT D?NER
0;2022-08-25T15:40:32.489Z;3;;FERHAT D?NER
0;2022-08-25T15:08:12.792Z;5;;FERHAT D?NER
3;2022-08-25T11:05:34.675Z;5;"Overhyped? Ja. 5 Sterne gehen sich trotzdem locker aus. Frisches Brot frisches Gem?se und gut gegrilltes Fleisch. Seit die Deutschen Ferhat als besten D?ner erkoren haben ist der Wahnsinn ausgebrochen. Problem an der Sache. Die Deutschen kennen halt wenig gutes Essen. ?hnlich wie die Engl?nder. Als ?sterreicher ist man feinstes Essen gew?hnt und muss bei einem guten Produkt nicht gleich von ""bester der Welt"" reden. In Wien gibts viele gute D?ner und Ferhat ist sicher unter den Top 10.";FERHAT D?NER
2;2022-08-24T20:19:28.119Z;5;Beste Kebab ?? ?sterreichs!;FERHAT D?NER
2;2022-08-24T18:04:56.080Z;2;Haben 40min gewartet. 2 d?ner mit 120g Fleisch bestellt. Fleisch war eher trocken. Habe mehr sauce und scharf verlangt, wurde aber von dem Junge bei der Theke ignoriert. Das personal ist es egal, hauptsache leute gehen schnell wieder raus. Insgesamt war der d?ner sehr trocken, aber probiert hat man's. W?rde nicht mehr kommen. Das Warten hat sich leider nicht gelohnt. Sehr entt?uschend.;FERHAT D?NER
0;2022-08-24T15:36:26.344Z;5;;FERHAT D?NER
0;2022-08-24T14:22:16.281Z;2;;FERHAT D?NER
0;2022-08-24T12:09:22.435Z;4;Habe mir heute auch einen Ferhat D?ner geg?nnt. Qualit?t 1A, Personal freundlich und auf Zack. 20min. Wartezeit muss man in Kauf nehmen. Einzig das Fleisch war mir zu salzig. Ist aber auf jedenfall einen Besuch wert.;FERHAT D?NER
0;2022-08-23T23:00:43.233Z;2;;FERHAT D?NER
0;2022-08-23T18:48:08.773Z;5;;FERHAT D?NER
1;2022-08-23T17:48:43.088Z;5;Wahrhaftig der beste D?ner Kebab Europas! Leckerer Steakd?ner mit Grillgeschmack dank Holzkohle und selbstgemachtem Brot. Die Kohle gibt dem ganzen eine einzigartige Note und Komplexit?t.;FERHAT D?NER
3;2022-08-23T14:44:17.959Z;2;Leider sehr ?berbewertet:/;FERHAT D?NER
0;2022-08-23T11:59:17.866Z;5;Ich war letzte Woche bei Ferhat D?ner mit meinem Sohnemann und bin absolut begeistert vom D?ner!;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-08-23T08:12:30.865Z;4;Wir mussten lange warten und es gab nicht viele Pl?tze zum Sitzen. Der D?ner war gut, aber das Gem?se und das Fleisch waren nicht gut im Brot verteilt.;FERHAT D?NER
2;2022-08-23T06:12:33.005Z;2;Not enough sauce, meat is really thick, they're very fast with serving because of the lines so they can't even take a second to add a little extra sauce.. Also the  bread of the durum is really thick.. I'm a huge durum/doner kebab fan and this is one I would  never have again.;FERHAT D?NER
0;2022-08-23T00:21:16.738Z;3;Der aktuell scheinbar gehypteste Kebap Wiens!;
;;;;
;;;;
;;;;
;;;;
0;2022-08-22T23:32:35.218Z;3;Wirklich der allerbeste D?ner den ich jemals in meinem Leben gegessen habe, ich komme wieder.. obwohl man schon sagen muss das die Preise eine absolute Frechheit sind. Ich meine 8? verlangen ist schon richtig unversch?mt und frech, das finde ich nicht in Ordnung..und die lange Wartezeit weil so viele Leute anstehen, aber das zeigt halt von Qualit?t.;FERHAT D?NER
0;2022-08-22T20:49:41.195Z;2;Total entt?uscht;FERHAT D?NER
0;2022-08-22T18:57:34.231Z;4;Ein guter D?ner. Man muss aber lange anstehen.;FERHAT D?NER
4;2022-08-22T18:49:04.001Z;1;???????nceden 5 y?ld?z vermi?tim ama ?imdi 1 veriyorum. Taaki kaba personel de?i?ene kadar. D?nere laf?m yok;FERHAT D?NER
0;2022-08-22T16:58:42.941Z;1;;FERHAT D?NER
0;2022-08-22T15:00:23.279Z;4;Essen perfekt! Selten so einen guten D?ner gegessen.;
;;;;
3;2022-08-22T10:33:43.416Z;5;Bester D?ner in ganz ?sterreich!;FERHAT D?NER
0;2022-08-22T06:17:57.771Z;4;;FERHAT D?NER
3;2022-08-21T18:58:48.192Z;1;Die Mitarbeiter ist sehr unh?flich.;FERHAT D?NER
0;2022-08-21T17:47:40.758Z;4;;FERHAT D?NER
0;2022-08-21T15:45:45.812Z;5;;FERHAT D?NER
0;2022-08-21T13:53:21.911Z;2;;FERHAT D?NER
2;2022-08-20T23:29:47.232Z;5;Teuer aber mit Abstand der beste D?ner in Stadt.;FERHAT D?NER
17;2022-08-20T22:21:04.260Z;5;Gem?? der Erfahrungsberichte eine Schlange von rund 25min Wartezeit gehabt, was am Samstagnachmittag jetzt nicht wirklich gestresst hat. Sie arbeiten wirklich schnell und gr?ndlich, feinste Zutaten. Das Fleisch war purer Genuss! Es hat fantastisch geschmeckt & ist einen Besuch allemal Wert!;FERHAT D?NER
0;2022-08-20T20:55:22.904Z;5;;FERHAT D?NER
1;2022-08-20T19:27:59.230Z;5;Also des essen war bombe ??, dar?ber kann keiner meckern....;
;;;;
;;;;
0;2022-08-20T14:56:24.938Z;4;???????? ???????????? ??? ?????? ???????????? ???????????? ??? ?????? ????? ???????? ? ????? ??? ????????? ??? ???????? ???? ?????? ??????  ??? ??????? ??????? ? ?? ?????? ????;FERHAT D?NER
1;2022-08-20T13:59:18.134Z;5;Sehr gro?e Linie.;FERHAT D?NER
5;2022-08-20T13:31:59.966Z;2;Noch nie war ich so entt?uscht...;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
2;2022-08-20T13:30:18.819Z;2;Leider wird es dem Hype nicht gerecht. Eine Stunde Wartezeit f?r einen geschmacklich unterdurchschnittlichen D?ner. Zudem alles leider nicht sehr hygienisch und sauber vor Ort.;FERHAT D?NER
0;2022-08-20T12:57:28.101Z;4;Bbq kebab is nice if you want to try something new, but otherwise not really worth the wait;FERHAT D?NER
0;2022-08-20T09:52:30.668Z;5;;FERHAT D?NER
1;2022-08-20T08:42:48.991Z;3;D?ner wurde mit Hass zu bereitet und wurde auf den Tresen geschmissen. Zum D?ner er war kalt, weil ein mega Chaos hinter der Theke geherrscht hat.;FERHAT D?NER
1;2022-08-20T06:34:45.669Z;5;Fleisch war sehr gut, der Hype um den D?ner ist etwas zu ?bertrieben,  ja es ist ein sehr guter D?ner, aber das rauchige muss man auch m?gen....;FERHAT D?NER
2;2022-08-19T21:11:36.613Z;5;unbeschreiblich lecker! Das selbstgemachte Fladenbrot ?? aussehen kross aber innen weich und mit dem Sesam der sehr gut raus zu schmecken war. In der Kombination mit dem Fleisch einfach perfekt. So stell ich mir einen perfekten D?ner vor! Zwei D?ner und ein D?rum gegessen wirklich man bekommt nicht genug davon !;FERHAT D?NER
0;2022-08-19T17:06:10.665Z;1;;FERHAT D?NER
1;2022-08-19T13:32:07.852Z;5;Hands down bester D?ner in ?sterreich. Vielleicht sogar in Europa. Die Warteschlange ist es wirklich wert.;FERHAT D?NER
0;2022-08-19T12:03:23.902Z;1;;FERHAT D?NER
0;2022-08-19T11:41:13.696Z;5;;FERHAT D?NER
0;2022-08-19T09:50:32.882Z;4;Dac? ??i place m?ncarea de acest tip, loca?ia e ok;FERHAT D?NER
1;2022-08-18T22:08:57.272Z;3;Also erst einmal Respekt an die Mitarbeiter, die bei der Hitze so viele D?ner abarbeiten, allerdings muss ich sagen, dass man in dem Laden trotzdem mehr auf Hygiene achten sollte. Ebenso auf die Genauigkeit der Bestellung. Einige Mitarbeiter arbeiten unsauber. Die Preise finde ich bei der Portionierung auch recht hoch angesetzt.;
;;;;
;;;;
2;2022-08-18T19:11:17.958Z;1;?ber eine Stunde gewartet, Kunden hinter mir haben nichts mehr bekommen, obwohl durchgez?hlt wurde und keine neuen Menschen in der Schlange angenommen wurden.;
;;;;
;;;;
;;;;
;;;;
;;;;
2;2022-08-18T17:07:57.359Z;1;Wird ?berbewertet;FERHAT D?NER
0;2022-08-18T16:24:14.155Z;4;Fleisch Baba Brot Baba aber irgendwie kein D?ner. Dorfgrill fetzt mehr;FERHAT D?NER
0;2022-08-18T15:35:00.891Z;5;;FERHAT D?NER
1;2022-08-18T14:28:17.837Z;5;?berragend, etwas mit Wartezeit verbunden aber wer was gutes m?chte, muss sich halt anstellen. Die Fahrt von N?rnberg daher hat sich gelohnt.;FERHAT D?NER
0;2022-08-18T05:52:09.554Z;4;Also gut ist, das essen schon aber er ist teuer und mann muss abends lange warten, weil er etwas ?ber hyped ist.;FERHAT D?NER
1;2022-08-17T19:25:57.976Z;5;Geilster Kebap ??;FERHAT D?NER
4;2022-08-17T18:41:49.461Z;2;D?ner ist nicht schlecht jedoch sind die Mitarbeiter  sehr unh?flich,schade eigentlich.;FERHAT D?NER
0;2022-08-17T12:32:20.568Z;5;;FERHAT D?NER
1;2022-08-16T20:39:40.190Z;3;Pers?hnliche Meinung:;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
1;2022-08-16T20:23:28.944Z;5;Danke Ferhat;FERHAT D?NER
3;2022-08-16T19:41:15.597Z;4;Derzeit sollte jeder durch Sozial Media von FERHAT D?ner geh?rt haben. Oft wird behauptet, dass es hier den besten D?ner der Welt gibt.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-08-16T19:09:15.263Z;5;;FERHAT D?NER
0;2022-08-16T12:53:31.438Z;3;;FERHAT D?NER
2;2022-08-16T12:12:04.173Z;1;Der Verk?ufer verkauft kaputten D?ner und nachher hatte ich Bauchschmerzen und wollte mir nicht einmal das Geld zur?ck geben. Nicht weiter empfehlen;FERHAT D?NER
0;2022-08-16T08:57:55.670Z;4;Ohne Frage ein sehr guter D?ner aber sicherlich nicht der beste der Welt;FERHAT D?NER
3;2022-08-16T06:03:07.617Z;5;Ich habe zwar mehr als eine halbe Stunde in der Schlange gewartet, aber das Warten hat sich absolut gelohnt??;FERHAT D?NER
2;2022-08-15T14:58:04.957Z;1;I was not impressed, no idea what people see in them. It tasted okay but not great especially not for the price.;FERHAT D?NER
0;2022-08-15T13:42:10.711Z;1;Keine Kartenzahlung;FERHAT D?NER
0;2022-08-15T12:45:43.168Z;5;;FERHAT D?NER
1;2022-08-15T09:57:33.306Z;5;Ferhat beste D?ner der Stadt.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
2;2022-08-15T09:28:40.043Z;5;Super kebab , polecam;FERHAT D?NER
0;2022-08-15T09:15:28.221Z;3;Fleisch war wirklich sehr gut. Brot sowie das Gem?se hat mir pers?nlich nicht so gut geschmeckt. Preis finde ich nicht gerechtfertigt.;FERHAT D?NER
0;2022-08-15T06:10:23.706Z;4;;FERHAT D?NER
0;2022-08-14T21:38:13.858Z;4;Ziemlich lange Schlange, was f?r den D?ner spricht.;
;;;;
19;2022-08-14T14:43:38.345Z;1;Da Ferhat D?ner super gehyped wird, war ich auch dort und musste ihn probieren. Hab mich f?r die D?r?m Variante entschieden, da mich das Br?tchen, welches wie eine Semmel aussieht, nicht angesprochen hat. Leider muss ich sagen, dass er mir nicht geschmeckt hat. Das Fleisch ist total hart und trocken, kaum Geschmack. Kaum So?e im D?r?m. Alles in allem eine geschmacklose Angelegenheit.;FERHAT D?NER
0;2022-08-14T14:30:44.836Z;5;;FERHAT D?NER
0;2022-08-14T11:44:51.739Z;5;;FERHAT D?NER
7;2022-08-13T19:17:02.761Z;2;Mit gro?en Erwartungen zu Zweit den D?ner probiert und wurden ma?los entt?uscht (D?ner+D?r?m+Teller). Haben einen leblosen D?nerteller bekommen mit trockenem Reis und noch trockenerem Fleisch, welches noch dazu kalt war. Liegt wohl daran, dass sehr viel Fleisch im Voraus aufgrund der langen Warteschlange geschnitten wird und in der Ablage liegen bleibt bis es abk?hlt. Zudem war das D?nersandwich ebenfalls sehr trocken, obwohl vom Inhaber ja selbst empfohlen wird, den D?ner ohne So?e zu nehmen, da das Fleisch doch so saftig sei. Wenn es aber nicht frisch geschnitten in das Brot gelegt wird, sondern in der Ablage abk?hlt, trocknets halt aus und verliert an Geschmack. Das D?nerbrot war Okay, das D?r?mbrot sehr gut. Die Kunden werden abgefr?hst?ckt wie am Flie?band. Kein Hallo, kein netter Service, kein gar nix. Die Arbeiter wirken sehr genervt und wollen die Menschenmenge so schnell es geht loswerden. Leider geht das auf Kosten der Qualit?t des Services und des Produkts. Zur Verteidigung der Arbeiter muss ich sagen, es sind halt echt viele Menschen, die anstehen und es ist f?rchterlich hei? vor dem D?nerspie?. Alles kein Problem, solange der D?ner wenigstens schmeckt. Aber kaltes Fleisch serviert zu bekommen, obwohl das ihr Kernprodukt ist, geht gar nicht. Dass die ganzen Influencer vor der Kamera von dem D?ner schw?rmen liegt auch daran, dass sie ihren D?ner frisch geschnitten und serviert bekommen und nicht wie Standardkunden das Fleisch von der Ablage, das bereits mehrere Minuten da liegt. Man merkt, es wird sich weniger M?he gegeben, sobald keine Kamera filmt. Der gro?e Hype um den Ferhat D?ner sorgt zwar f?r eine Vielzahl an neugierigen Kunden wie mir und klingenden Kassen, aber leider zu weniger Qualit?t am Endprodukt und Service. Gut gemeinter Rat: Besorgt euch bitte einen W?rmebeh?lter f?r das bereits geschnittene Fleisch. Dass das Fleisch eine gute Qualit?t hat, kann man sonst leider nicht nachvollziehen, wenn es kalt und trocken wird.;
